model_tag,task_id,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist,domain,best_method,best_param,best_frob_rel,best_kl_mean,group_id
qwen3_8b,TC01,8,6,211,41.3738,1.3012,0.7685,0.9091,0.1572,68.4535,technical,sparse_topk,40,0.013757,0.172166,qwen3_8b::TC01::8
qwen3_8b,TC01,8,7,211,26.8453,1.0491,0.9532,0.9773,0.0994,71.6945,technical,sparse_topk,40,0.029558,0.429999,qwen3_8b::TC01::8
qwen3_8b,TC01,8,8,211,27.0031,1.0354,0.9658,0.9808,0.1486,77.1346,technical,sparse_topk,40,0.007923,0.099771,qwen3_8b::TC01::8
qwen3_8b,TC01,8,9,211,15.5401,1.0184,0.9819,0.9898,0.1193,88.5086,technical,sparse_topk,40,0.003414,0.030198,qwen3_8b::TC01::8
qwen3_8b,TC01,8,10,211,26.2082,1.0394,0.9621,0.9783,0.1642,82.1138,technical,sparse_topk,40,0.002786,0.022121,qwen3_8b::TC01::8
qwen3_8b,TC01,8,11,211,39.8582,1.0538,0.9489,0.9642,0.2035,77.8612,technical,sparse_topk,40,0.003458,0.03519,qwen3_8b::TC01::8
qwen3_8b,TC01,8,12,211,22.7707,1.0496,0.9528,0.9762,0.1653,81.2164,technical,sparse_topk,40,0.003347,0.033151,qwen3_8b::TC01::8
qwen3_8b,TC01,8,13,211,43.2956,1.1,0.9091,0.936,0.2325,73.8763,technical,sparse_topk,40,0.005743,0.058745,qwen3_8b::TC01::8
qwen3_8b,TC01,8,14,211,34.1989,1.0972,0.9114,0.9484,0.2189,73.0482,technical,sparse_topk,40,0.005282,0.056496,qwen3_8b::TC01::8
qwen3_8b,TC01,8,15,211,136.8804,1.4786,0.6763,0.7063,0.4303,57.9617,technical,sparse_topk,40,0.007367,0.073503,qwen3_8b::TC01::8
qwen3_8b,TC01,8,16,211,5.8783,1.0154,0.9848,0.9977,0.0405,97.2164,technical,sparse_topk,40,0.005535,0.050243,qwen3_8b::TC01::8
qwen3_8b,TC01,8,17,211,17.9193,1.0391,0.9624,0.9786,0.1103,89.4831,technical,sparse_topk,40,0.005135,0.052921,qwen3_8b::TC01::8
qwen3_8b,TC01,8,18,211,45.9533,1.1446,0.8737,0.9137,0.1936,71.5361,technical,sparse_topk,40,0.002719,0.02615,qwen3_8b::TC01::8
qwen3_8b,TC01,8,19,211,29.3845,1.0238,0.9768,0.985,0.1223,76.4039,technical,sparse_topk,40,0.023024,0.341917,qwen3_8b::TC01::8
qwen3_8b,TC01,8,20,211,40.3405,1.0656,0.9384,0.9596,0.2192,83.7768,technical,sparse_topk,40,0.003008,0.027668,qwen3_8b::TC01::8
qwen3_8b,TC01,8,21,211,58.0491,1.1537,0.8668,0.8904,0.1915,72.6917,technical,sparse_topk,40,0.001512,0.00833,qwen3_8b::TC01::8
qwen3_8b,TC01,8,22,211,20.6325,1.0465,0.9555,0.987,0.1488,78.7986,technical,sparse_topk,40,0.007272,0.079333,qwen3_8b::TC01::8
qwen3_8b,TC01,8,23,211,29.3055,1.0692,0.9353,0.9629,0.0469,88.586,technical,sparse_topk,40,0.002598,0.021869,qwen3_8b::TC01::8
qwen3_8b,TC01,8,24,211,33.8264,1.07,0.9346,0.9525,0.1947,75.3944,technical,sparse_topk,40,0.015691,0.23833,qwen3_8b::TC01::8
qwen3_8b,TC01,8,25,211,168.2816,1.8646,0.5363,0.5694,0.4716,51.5906,technical,sparse_topk,40,0.006546,0.067782,qwen3_8b::TC01::8
qwen3_8b,TC01,8,26,211,14.1588,1.0135,0.9867,0.9931,0.0589,81.5959,technical,sparse_topk,40,0.025891,0.402895,qwen3_8b::TC01::8
qwen3_8b,TC01,8,27,211,52.4014,1.1791,0.8481,0.9108,0.1903,58.5642,technical,sparse_topk,40,0.026663,0.321837,qwen3_8b::TC01::8
qwen3_8b,TC01,8,28,211,17.4108,1.0394,0.9621,0.9836,0.0973,79.6156,technical,sparse_topk,40,0.006034,0.074658,qwen3_8b::TC01::8
qwen3_8b,TC01,8,29,211,43.7568,1.2337,0.8106,0.9117,0.2001,64.111,technical,sparse_topk,40,0.009095,0.115063,qwen3_8b::TC01::8
qwen3_8b,TC01,8,30,211,37.8737,1.0793,0.9265,0.9544,0.178,71.5179,technical,sparse_topk,40,0.006152,0.074637,qwen3_8b::TC01::8
qwen3_8b,TC01,8,31,211,32.0795,1.1102,0.9007,0.9501,0.185,71.1402,technical,sparse_topk,40,0.010314,0.125599,qwen3_8b::TC01::8
qwen3_8b,TC01,9,0,211,50.3541,1.2484,0.801,0.8773,0.2099,58.0778,technical,sparse_topk,40,0.009393,0.093161,qwen3_8b::TC01::9
qwen3_8b,TC01,9,1,211,78.9839,1.3168,0.7594,0.8128,0.3765,54.1289,technical,sparse_topk,40,0.003982,0.041121,qwen3_8b::TC01::9
qwen3_8b,TC01,9,2,211,154.1976,1.5531,0.6439,0.673,0.4293,57.3575,technical,sparse_topk,40,0.006763,0.067547,qwen3_8b::TC01::9
qwen3_8b,TC01,9,3,211,62.6689,1.1287,0.886,0.911,0.3121,62.6808,technical,sparse_topk,40,0.005514,0.051492,qwen3_8b::TC01::9
qwen3_8b,TC01,9,4,211,31.4786,1.108,0.9025,0.9475,0.1831,72.7116,technical,sparse_topk,40,0.003932,0.040053,qwen3_8b::TC01::9
qwen3_8b,TC01,9,5,211,42.5539,1.0643,0.9396,0.9513,0.2235,78.0819,technical,sparse_topk,40,0.003295,0.027019,qwen3_8b::TC01::9
qwen3_8b,TC01,9,6,211,25.0589,1.0385,0.9629,0.9781,0.1573,84.4178,technical,sparse_topk,40,0.001734,0.012343,qwen3_8b::TC01::9
qwen3_8b,TC01,9,7,211,47.2263,1.1557,0.8653,0.9077,0.2769,64.6674,technical,sparse_topk,40,0.002885,0.027418,qwen3_8b::TC01::9
qwen3_8b,TC01,9,8,211,2.0403,1.0007,0.9993,0.9998,0.0314,103.5828,technical,sparse_topk,40,0.00117,0.002503,qwen3_8b::TC01::9
qwen3_8b,TC01,9,9,211,1.7754,1.0003,0.9997,0.9999,0.0333,103.4373,technical,sparse_topk,40,0.001708,0.005664,qwen3_8b::TC01::9
qwen3_8b,TC01,9,10,211,4.6356,1.0098,0.9903,0.998,0.0368,102.0366,technical,sparse_topk,40,0.001545,0.00696,qwen3_8b::TC01::9
qwen3_8b,TC01,9,11,211,12.4367,1.0223,0.9782,0.9903,0.0576,95.6416,technical,sparse_topk,40,0.003108,0.025591,qwen3_8b::TC01::9
qwen3_8b,TC01,9,12,211,195.0013,6.7064,0.1491,0.1886,0.6843,24.5818,technical,sparse_topk,40,0.008921,0.086055,qwen3_8b::TC01::9
qwen3_8b,TC01,9,13,211,24.9805,1.0675,0.9368,0.977,0.1164,70.6652,technical,sparse_topk,40,0.01463,0.193046,qwen3_8b::TC01::9
qwen3_8b,TC01,9,14,211,28.2109,1.1933,0.838,0.9624,0.1195,64.5418,technical,sparse_topk,40,0.018513,0.218142,qwen3_8b::TC01::9
qwen3_8b,TC01,9,15,211,26.772,1.0715,0.9333,0.9678,0.1555,73.5909,technical,sparse_topk,40,0.009061,0.097976,qwen3_8b::TC01::9
qwen3_8b,TC01,9,16,211,30.1317,1.0556,0.9473,0.966,0.0614,87.7007,technical,sparse_topk,40,0.004891,0.042832,qwen3_8b::TC01::9
qwen3_8b,TC01,9,17,211,12.5982,1.0116,0.9885,0.9941,0.0574,88.6633,technical,sparse_topk,40,0.014605,0.176268,qwen3_8b::TC01::9
qwen3_8b,TC01,9,18,211,15.3028,1.0212,0.9793,0.9914,0.0576,98.0479,technical,sparse_topk,40,0.001943,0.012825,qwen3_8b::TC01::9
qwen3_8b,TC01,9,19,211,2.5372,1.0006,0.9994,0.9998,0.0373,103.4304,technical,sparse_topk,40,0.001214,0.002461,qwen3_8b::TC01::9
qwen3_8b,TC01,9,20,211,10.9985,1.0208,0.9796,0.9944,0.0794,81.1479,technical,sparse_topk,40,0.017951,0.255886,qwen3_8b::TC01::9
qwen3_8b,TC01,9,21,211,139.5122,1.4065,0.711,0.7431,0.3726,55.3873,technical,sparse_topk,40,0.013088,0.144106,qwen3_8b::TC01::9
qwen3_8b,TC01,9,22,211,52.4301,1.1606,0.8616,0.9172,0.211,62.8417,technical,sparse_topk,40,0.013327,0.225546,qwen3_8b::TC01::9
qwen3_8b,TC01,9,23,211,52.1555,1.3118,0.7623,0.8718,0.1863,59.1637,technical,sparse_topk,40,0.010067,0.136237,qwen3_8b::TC01::9
qwen3_8b,TC01,9,24,211,7.0207,1.0137,0.9865,0.9952,0.0496,94.8613,technical,sparse_topk,40,0.003144,0.032446,qwen3_8b::TC01::9
qwen3_8b,TC01,9,25,211,38.6363,1.0824,0.9239,0.9489,0.1783,63.9841,technical,sparse_topk,40,0.021069,0.290102,qwen3_8b::TC01::9
qwen3_8b,TC01,9,26,211,24.1977,1.0425,0.9592,0.9807,0.0946,72.3716,technical,sparse_topk,40,0.013169,0.179747,qwen3_8b::TC01::9
qwen3_8b,TC01,9,27,211,7.3231,1.0049,0.9951,0.9978,0.0687,83.9031,technical,sparse_topk,40,0.027549,0.37852,qwen3_8b::TC01::9
qwen3_8b,TC01,9,28,211,2.4143,1.001,0.999,0.9997,0.0369,102.7254,technical,sparse_topk,40,0.001765,0.007424,qwen3_8b::TC01::9
qwen3_8b,TC01,9,29,211,12.2554,1.0075,0.9925,0.9956,0.0653,98.3242,technical,sparse_topk,40,0.00209,0.010951,qwen3_8b::TC01::9
qwen3_8b,TC01,9,30,211,1.6774,1.001,0.999,1.0,0.0323,103.5669,technical,sparse_topk,40,0.001244,0.002621,qwen3_8b::TC01::9
qwen3_8b,TC01,9,31,211,3.8364,1.0058,0.9942,0.9989,0.0388,102.382,technical,sparse_topk,40,0.001458,0.003527,qwen3_8b::TC01::9
qwen3_8b,TC01,10,0,211,70.8848,1.1884,0.8414,0.8673,0.3685,64.2329,technical,sparse_topk,40,0.002025,0.014478,qwen3_8b::TC01::10
qwen3_8b,TC01,10,1,211,84.5466,1.111,0.9001,0.914,0.3204,68.0456,technical,sparse_topk,40,0.002897,0.027802,qwen3_8b::TC01::10
qwen3_8b,TC01,10,2,211,155.8006,1.4766,0.6772,0.6999,0.4363,58.2933,technical,sparse_topk,40,0.004023,0.041074,qwen3_8b::TC01::10
qwen3_8b,TC01,10,3,211,37.904,1.066,0.9381,0.957,0.2391,76.3236,technical,sparse_topk,40,0.002731,0.022346,qwen3_8b::TC01::10
qwen3_8b,TC01,10,4,211,31.8997,1.0582,0.945,0.9624,0.1829,78.5465,technical,sparse_topk,40,0.003605,0.030781,qwen3_8b::TC01::10
qwen3_8b,TC01,10,5,211,18.3823,1.034,0.9671,0.9824,0.1484,82.5692,technical,sparse_topk,40,0.003707,0.038174,qwen3_8b::TC01::10
qwen3_8b,TC01,10,6,211,114.9164,1.187,0.8424,0.8616,0.3147,67.6842,technical,sparse_topk,40,0.006514,0.069151,qwen3_8b::TC01::10
qwen3_8b,TC01,10,7,211,42.7219,1.0913,0.9163,0.9413,0.2159,72.8777,technical,sparse_topk,40,0.008365,0.088157,qwen3_8b::TC01::10
qwen3_8b,TC01,10,8,211,46.4254,1.16,0.8621,0.922,0.2118,57.9843,technical,sparse_topk,40,0.010522,0.149683,qwen3_8b::TC01::10
qwen3_8b,TC01,10,9,211,27.1688,1.0815,0.9247,0.9721,0.123,69.3852,technical,sparse_topk,40,0.01603,0.246115,qwen3_8b::TC01::10
qwen3_8b,TC01,10,10,211,15.7076,1.0207,0.9797,0.987,0.1051,85.6138,technical,sparse_topk,40,0.006462,0.071118,qwen3_8b::TC01::10
qwen3_8b,TC01,10,11,211,179.8814,1.969,0.5079,0.5363,0.4908,48.6986,technical,sparse_topk,40,0.005218,0.051599,qwen3_8b::TC01::10
qwen3_8b,TC01,10,12,211,5.1652,1.0044,0.9956,0.9985,0.0525,84.6221,technical,lowrank,16,0.023089,0.050056,qwen3_8b::TC01::10
qwen3_8b,TC01,10,13,211,21.2795,1.0223,0.9782,0.9849,0.1745,71.9338,technical,sparse_topk,40,0.004269,0.048387,qwen3_8b::TC01::10
qwen3_8b,TC01,10,14,211,41.6526,1.0801,0.9259,0.9438,0.2461,77.153,technical,sparse_topk,40,0.005783,0.059021,qwen3_8b::TC01::10
qwen3_8b,TC01,10,15,211,19.8486,1.0243,0.9762,0.9837,0.144,87.1926,technical,sparse_topk,40,0.004611,0.053193,qwen3_8b::TC01::10
qwen3_8b,TC01,10,16,211,22.4528,1.0392,0.9623,0.9825,0.1401,74.6842,technical,sparse_topk,40,0.011968,0.162833,qwen3_8b::TC01::10
qwen3_8b,TC01,10,17,211,3.3317,1.002,0.9981,0.9995,0.0558,98.9611,technical,sparse_topk,40,0.00378,0.029879,qwen3_8b::TC01::10
qwen3_8b,TC01,10,18,211,12.5125,1.0123,0.9879,0.9938,0.0774,82.935,technical,sparse_topk,40,0.019775,0.25432,qwen3_8b::TC01::10
qwen3_8b,TC01,10,19,211,13.9469,1.0069,0.9931,0.9957,0.0966,89.9987,technical,sparse_topk,40,0.009975,0.117812,qwen3_8b::TC01::10
qwen3_8b,TC01,10,20,211,20.2025,1.0172,0.9831,0.9891,0.1405,80.3898,technical,sparse_topk,40,0.014906,0.198666,qwen3_8b::TC01::10
qwen3_8b,TC01,10,21,211,160.4372,1.3386,0.747,0.7597,0.3605,57.0821,technical,sparse_topk,40,0.017028,0.218428,qwen3_8b::TC01::10
qwen3_8b,TC01,10,22,211,5.1536,1.006,0.994,0.9983,0.0566,92.7592,technical,sparse_topk,40,0.008567,0.107144,qwen3_8b::TC01::10
qwen3_8b,TC01,10,23,211,3.5288,1.0013,0.9987,0.9995,0.0499,91.7378,technical,lowrank,16,0.018142,0.034813,qwen3_8b::TC01::10
qwen3_8b,TC01,10,24,211,13.1265,1.0122,0.988,0.9924,0.0914,87.5994,technical,sparse_topk,40,0.007678,0.09246,qwen3_8b::TC01::10
qwen3_8b,TC01,10,25,211,8.1591,1.0093,0.9908,0.9958,0.0668,93.7528,technical,sparse_topk,40,0.003158,0.032897,qwen3_8b::TC01::10
qwen3_8b,TC01,10,26,211,21.4978,1.016,0.9843,0.9915,0.106,79.3225,technical,sparse_topk,40,0.021965,0.309682,qwen3_8b::TC01::10
qwen3_8b,TC01,10,27,211,34.4087,1.0829,0.9234,0.9606,0.1332,67.1282,technical,sparse_topk,40,0.011163,0.176524,qwen3_8b::TC01::10
qwen3_8b,TC01,10,28,211,130.0631,1.1783,0.8487,0.8614,0.3002,66.8808,technical,sparse_topk,40,0.010243,0.122728,qwen3_8b::TC01::10
qwen3_8b,TC01,10,29,211,37.9978,1.1835,0.845,0.9343,0.137,64.3115,technical,sparse_topk,40,0.013325,0.152584,qwen3_8b::TC01::10
qwen3_8b,TC01,10,30,211,25.8942,1.0452,0.9567,0.977,0.1437,78.0779,technical,sparse_topk,40,0.005248,0.062562,qwen3_8b::TC01::10
qwen3_8b,TC01,10,31,211,46.7669,1.0813,0.9248,0.9434,0.2387,70.2141,technical,sparse_topk,40,0.00755,0.086923,qwen3_8b::TC01::10
qwen3_8b,TC01,11,0,211,33.3286,1.0938,0.9142,0.9581,0.1459,71.2649,technical,sparse_topk,40,0.014126,0.179229,qwen3_8b::TC01::11
qwen3_8b,TC01,11,1,211,106.5596,1.1361,0.8802,0.8988,0.254,66.5186,technical,sparse_topk,40,0.018072,0.218697,qwen3_8b::TC01::11
qwen3_8b,TC01,11,2,211,57.1746,1.2995,0.7696,0.8743,0.2017,53.7861,technical,sparse_topk,40,0.012643,0.169787,qwen3_8b::TC01::11
qwen3_8b,TC01,11,3,211,50.0931,1.7633,0.5671,0.8434,0.1628,53.9216,technical,sparse_topk,40,0.022063,0.302082,qwen3_8b::TC01::11
qwen3_8b,TC01,11,4,211,104.6814,1.36,0.7353,0.7941,0.3152,51.1443,technical,sparse_topk,40,0.025572,0.297425,qwen3_8b::TC01::11
qwen3_8b,TC01,11,5,211,62.8119,1.498,0.6675,0.783,0.2942,47.9485,technical,sparse_topk,40,0.003511,0.034389,qwen3_8b::TC01::11
qwen3_8b,TC01,11,6,211,35.5463,1.1139,0.8978,0.962,0.1612,73.0092,technical,sparse_topk,40,0.00622,0.076699,qwen3_8b::TC01::11
qwen3_8b,TC01,11,7,211,48.4545,1.1067,0.9036,0.9262,0.2415,71.6994,technical,sparse_topk,40,0.005156,0.063083,qwen3_8b::TC01::11
qwen3_8b,TC01,11,8,211,33.576,1.0384,0.963,0.9722,0.0971,85.217,technical,sparse_topk,40,0.001502,0.008164,qwen3_8b::TC01::11
qwen3_8b,TC01,11,9,211,3.5306,1.0014,0.9986,0.9994,0.0398,103.2397,technical,sparse_topk,40,0.00114,0.001227,qwen3_8b::TC01::11
qwen3_8b,TC01,11,10,211,23.1676,1.0562,0.9468,0.9673,0.0467,93.9153,technical,sparse_topk,40,0.002878,0.026706,qwen3_8b::TC01::11
qwen3_8b,TC01,11,11,211,41.0686,1.128,0.8865,0.9104,0.2311,76.8751,technical,sparse_topk,40,0.00329,0.036996,qwen3_8b::TC01::11
qwen3_8b,TC01,11,12,211,23.8426,1.0332,0.9678,0.983,0.1048,73.9149,technical,sparse_topk,40,0.023084,0.336783,qwen3_8b::TC01::11
qwen3_8b,TC01,11,13,211,138.4151,1.3992,0.7147,0.7512,0.3584,54.7396,technical,sparse_topk,40,0.022621,0.248071,qwen3_8b::TC01::11
qwen3_8b,TC01,11,14,211,42.4668,1.2219,0.8184,0.9219,0.1196,64.4742,technical,sparse_topk,40,0.013759,0.177883,qwen3_8b::TC01::11
qwen3_8b,TC01,11,15,211,55.2908,1.1683,0.856,0.896,0.2646,59.7882,technical,sparse_topk,40,0.007267,0.08973,qwen3_8b::TC01::11
qwen3_8b,TC01,11,16,211,49.2298,1.106,0.9041,0.9381,0.1723,60.7535,technical,sparse_topk,40,0.018287,0.237671,qwen3_8b::TC01::11
qwen3_8b,TC01,11,17,211,90.1849,1.286,0.7776,0.8206,0.4203,54.7879,technical,sparse_topk,40,0.003145,0.02749,qwen3_8b::TC01::11
qwen3_8b,TC01,11,18,211,52.0585,1.1431,0.8748,0.914,0.1745,65.5681,technical,sparse_topk,40,0.0101,0.104115,qwen3_8b::TC01::11
qwen3_8b,TC01,11,19,211,110.7973,1.4158,0.7063,0.7476,0.4678,53.3808,technical,sparse_topk,40,0.002017,0.013801,qwen3_8b::TC01::11
qwen3_8b,TC01,11,20,211,41.1328,1.1557,0.8653,0.904,0.2496,72.4125,technical,sparse_topk,40,0.002172,0.017422,qwen3_8b::TC01::11
qwen3_8b,TC01,11,21,211,16.4163,1.0389,0.9625,0.9838,0.1319,89.1687,technical,sparse_topk,40,0.001649,0.008503,qwen3_8b::TC01::11
qwen3_8b,TC01,11,22,211,31.4044,1.0554,0.9475,0.9644,0.1888,77.7358,technical,sparse_topk,40,0.005109,0.050203,qwen3_8b::TC01::11
qwen3_8b,TC01,11,23,211,33.0444,1.0669,0.9373,0.963,0.1829,80.219,technical,sparse_topk,40,0.002005,0.01688,qwen3_8b::TC01::11
qwen3_8b,TC01,11,24,211,51.4302,1.2439,0.8039,0.8841,0.2219,63.562,technical,sparse_topk,40,0.008294,0.108168,qwen3_8b::TC01::11
qwen3_8b,TC01,11,25,211,158.3419,1.5745,0.6351,0.6657,0.4144,57.7395,technical,sparse_topk,40,0.010357,0.10775,qwen3_8b::TC01::11
qwen3_8b,TC01,11,26,211,50.3857,1.3892,0.7198,0.8357,0.2302,64.2023,technical,sparse_topk,40,0.007733,0.103626,qwen3_8b::TC01::11
qwen3_8b,TC01,11,27,211,65.0558,1.3416,0.7454,0.8416,0.2553,54.839,technical,sparse_topk,40,0.006473,0.069604,qwen3_8b::TC01::11
qwen3_8b,TC01,11,28,211,8.6105,1.0105,0.9896,0.9954,0.0828,88.9708,technical,sparse_topk,40,0.003667,0.041899,qwen3_8b::TC01::11
qwen3_8b,TC01,11,29,211,37.3887,1.1109,0.9002,0.9372,0.1799,58.8148,technical,sparse_topk,40,0.006185,0.07927,qwen3_8b::TC01::11
qwen3_8b,TC01,11,30,211,65.4976,1.3253,0.7545,0.833,0.3466,50.1591,technical,sparse_topk,40,0.004056,0.03816,qwen3_8b::TC01::11
qwen3_8b,TC01,11,31,211,35.7225,1.0746,0.9306,0.963,0.1821,68.8821,technical,sparse_topk,40,0.017492,0.215998,qwen3_8b::TC01::11
qwen3_8b,TC01,12,0,211,183.675,9.549,0.1047,0.1556,0.8119,19.2442,technical,sparse_topk,40,0.001328,0.004123,qwen3_8b::TC01::12
qwen3_8b,TC01,12,1,211,51.9041,1.1547,0.866,0.8958,0.2824,67.0326,technical,sparse_topk,40,0.012095,0.134305,qwen3_8b::TC01::12
qwen3_8b,TC01,12,2,211,78.103,1.0998,0.9093,0.9248,0.2601,80.4603,technical,sparse_topk,40,0.001131,0.000324,qwen3_8b::TC01::12
qwen3_8b,TC01,12,3,211,102.9307,1.3185,0.7584,0.8222,0.2487,54.9525,technical,sparse_topk,40,0.034297,0.458106,qwen3_8b::TC01::12
qwen3_8b,TC01,12,4,211,40.7884,1.1058,0.9043,0.9375,0.1921,71.7562,technical,sparse_topk,40,0.009596,0.11194,qwen3_8b::TC01::12
qwen3_8b,TC01,12,5,211,37.269,1.1137,0.8979,0.9457,0.1863,68.8238,technical,sparse_topk,40,0.006604,0.084516,qwen3_8b::TC01::12
qwen3_8b,TC01,12,6,211,73.3751,1.2247,0.8165,0.862,0.2849,52.684,technical,sparse_topk,40,0.009169,0.122829,qwen3_8b::TC01::12
qwen3_8b,TC01,12,7,211,92.9137,1.1284,0.8862,0.9058,0.2797,67.383,technical,sparse_topk,40,0.010573,0.113591,qwen3_8b::TC01::12
qwen3_8b,TC01,12,8,211,148.7659,1.6711,0.5984,0.6434,0.4119,48.3668,technical,sparse_topk,40,0.021214,0.24868,qwen3_8b::TC01::12
qwen3_8b,TC01,12,9,211,65.617,1.3995,0.7145,0.8374,0.2363,52.9896,technical,sparse_topk,40,0.008799,0.114366,qwen3_8b::TC01::12
qwen3_8b,TC01,12,10,211,43.9497,1.1783,0.8487,0.9295,0.1696,64.6831,technical,sparse_topk,40,0.011952,0.155459,qwen3_8b::TC01::12
qwen3_8b,TC01,12,11,211,44.5681,1.0826,0.9237,0.9433,0.2038,68.751,technical,sparse_topk,40,0.012312,0.157145,qwen3_8b::TC01::12
qwen3_8b,TC01,12,12,211,28.1795,1.0619,0.9417,0.969,0.1408,67.9442,technical,sparse_topk,40,0.011842,0.183577,qwen3_8b::TC01::12
qwen3_8b,TC01,12,13,211,23.2066,1.0384,0.9631,0.9836,0.1079,78.7035,technical,sparse_topk,40,0.009172,0.113759,qwen3_8b::TC01::12
qwen3_8b,TC01,12,14,211,22.5418,1.0361,0.9651,0.9833,0.1232,79.9627,technical,sparse_topk,40,0.007758,0.089394,qwen3_8b::TC01::12
qwen3_8b,TC01,12,15,211,28.1471,1.046,0.9561,0.9716,0.1621,74.3185,technical,sparse_topk,40,0.008093,0.098254,qwen3_8b::TC01::12
qwen3_8b,TC01,12,16,211,64.624,1.4006,0.714,0.8128,0.2825,43.2779,technical,sparse_topk,40,0.010816,0.147133,qwen3_8b::TC01::12
qwen3_8b,TC01,12,17,211,11.3955,1.0928,0.9151,0.9895,0.0607,78.0121,technical,sparse_topk,40,0.009491,0.163196,qwen3_8b::TC01::12
qwen3_8b,TC01,12,18,211,51.8584,2.5501,0.3921,0.6714,0.1614,60.8373,technical,sparse_topk,40,0.035391,0.555141,qwen3_8b::TC01::12
qwen3_8b,TC01,12,19,211,21.252,1.0408,0.9608,0.9848,0.1159,78.523,technical,sparse_topk,40,0.015417,0.184653,qwen3_8b::TC01::12
qwen3_8b,TC01,12,20,211,15.0406,1.0224,0.9781,0.9906,0.0468,86.6101,technical,sparse_topk,40,0.011122,0.148173,qwen3_8b::TC01::12
qwen3_8b,TC01,12,21,211,6.7629,1.0128,0.9874,0.9956,0.064,90.9766,technical,sparse_topk,40,0.004516,0.04497,qwen3_8b::TC01::12
qwen3_8b,TC01,12,22,211,32.0027,1.0446,0.9573,0.9721,0.0928,76.8483,technical,sparse_topk,40,0.007434,0.094209,qwen3_8b::TC01::12
qwen3_8b,TC01,12,23,211,7.6938,1.0054,0.9946,0.9972,0.0485,88.7649,technical,sparse_topk,40,0.012582,0.166439,qwen3_8b::TC01::12
qwen3_8b,TC01,12,24,211,69.6381,1.1443,0.8739,0.9084,0.1425,78.4197,technical,sparse_topk,40,0.00538,0.048556,qwen3_8b::TC01::12
qwen3_8b,TC01,12,25,211,210.6354,173.4488,0.0058,0.0271,0.969,1.6074,technical,sparse_topk,40,0.001419,0.003532,qwen3_8b::TC01::12
qwen3_8b,TC01,12,26,211,8.2894,1.0057,0.9943,0.9972,0.0563,87.0095,technical,sparse_topk,40,0.020956,0.307994,qwen3_8b::TC01::12
qwen3_8b,TC01,12,27,211,93.5827,2.7522,0.3634,0.5202,0.4078,34.5418,technical,sparse_topk,40,0.014784,0.185692,qwen3_8b::TC01::12
qwen3_8b,TC01,12,28,211,69.9438,1.3104,0.7631,0.8291,0.2613,53.8136,technical,sparse_topk,40,0.011688,0.10901,qwen3_8b::TC01::12
qwen3_8b,TC01,12,29,211,36.3652,1.0593,0.944,0.9577,0.2006,72.5422,technical,sparse_topk,40,0.007004,0.081085,qwen3_8b::TC01::12
qwen3_8b,TC01,12,30,211,11.5602,1.0104,0.9897,0.9941,0.077,92.6729,technical,sparse_topk,40,0.005575,0.05445,qwen3_8b::TC01::12
qwen3_8b,TC01,12,31,211,43.7236,1.146,0.8726,0.9174,0.2172,73.5997,technical,sparse_topk,40,0.009335,0.125563,qwen3_8b::TC01::12
qwen3_8b,TC01,13,0,211,62.317,1.7119,0.5842,0.7733,0.163,56.7672,technical,sparse_topk,40,0.007261,0.092668,qwen3_8b::TC01::13
qwen3_8b,TC01,13,1,211,53.8179,1.82,0.5495,0.8244,0.1453,59.3557,technical,sparse_topk,40,0.014174,0.195818,qwen3_8b::TC01::13
qwen3_8b,TC01,13,2,211,64.4074,1.3132,0.7615,0.8691,0.1879,59.5393,technical,sparse_topk,40,0.011877,0.158799,qwen3_8b::TC01::13
qwen3_8b,TC01,13,3,211,40.178,1.2208,0.8191,0.9357,0.1153,60.8103,technical,sparse_topk,40,0.038629,0.619893,qwen3_8b::TC01::13
qwen3_8b,TC01,13,4,211,87.0123,1.5234,0.6564,0.7141,0.432,45.9186,technical,sparse_topk,40,0.001749,0.009428,qwen3_8b::TC01::13
qwen3_8b,TC01,13,5,211,88.8429,1.4504,0.6894,0.7421,0.4117,44.2065,technical,sparse_topk,40,0.003333,0.027077,qwen3_8b::TC01::13
qwen3_8b,TC01,13,6,211,139.0511,1.3547,0.7382,0.7672,0.4054,60.1094,technical,sparse_topk,40,0.002262,0.018029,qwen3_8b::TC01::13
qwen3_8b,TC01,13,7,211,102.1819,1.8458,0.5418,0.6269,0.4982,40.97,technical,sparse_topk,40,0.001714,0.009229,qwen3_8b::TC01::13
qwen3_8b,TC01,13,8,211,23.8939,1.048,0.9542,0.9767,0.1058,82.5246,technical,sparse_topk,40,0.012769,0.136281,qwen3_8b::TC01::13
qwen3_8b,TC01,13,9,211,66.4399,1.3224,0.7562,0.8231,0.1169,58.3216,technical,sparse_topk,40,0.011283,0.138823,qwen3_8b::TC01::13
qwen3_8b,TC01,13,10,211,35.8205,1.0863,0.9206,0.9538,0.0659,87.0493,technical,sparse_topk,40,0.007239,0.081051,qwen3_8b::TC01::13
qwen3_8b,TC01,13,11,211,5.5566,1.0014,0.9986,0.9991,0.052,101.0846,technical,sparse_topk,40,0.001997,0.009795,qwen3_8b::TC01::13
qwen3_8b,TC01,13,12,211,1.006,1.0,1.0,1.0,0.0284,104.9967,technical,lowrank,2,0.000175,0.000227,qwen3_8b::TC01::13
