model_tag,task_id,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist,domain,best_non_sparse_method,best_non_sparse_param,best_non_sparse_frob_rel,best_non_sparse_kl_mean,group_id
qwen3_8b,BZ05,6,21,200,102.5973,7.2522,0.1379,0.344,0.5416,23.9865,business,monarch,2,0.396708,3.382451,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,22,200,120.416,8.0868,0.1237,0.2808,0.5472,25.1608,business,monarch,2,0.361857,3.498295,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,23,200,146.7104,25.536,0.0392,0.1361,0.7775,10.1241,business,monarch,2,0.172832,1.349979,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,24,200,98.8884,9.978,0.1002,0.2415,0.5019,29.4496,business,monarch,2,0.338012,3.900384,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,25,200,94.0394,3.5905,0.2785,0.5507,0.3208,41.6113,business,lowrank,16,0.511398,0.769049,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,26,200,140.0348,6.9221,0.1445,0.2766,0.4693,30.9042,business,monarch,2,0.417273,4.532122,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,27,200,94.0824,4.5554,0.2195,0.4231,0.457,30.7089,business,monarch,2,0.413514,4.064984,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,28,200,133.0319,5.2881,0.1891,0.3611,0.3624,40.0587,business,monarch,2,0.646253,6.06992,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,29,200,100.1376,4.8891,0.2045,0.4339,0.4349,31.7849,business,monarch,2,0.454817,4.348597,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,30,200,103.0641,3.9842,0.251,0.5224,0.3853,33.1198,business,lowrank,16,0.549764,0.80688,qwen3_8b::BZ05::6
qwen3_8b,BZ05,6,31,200,68.2509,2.4571,0.407,0.5786,0.3405,43.8935,business,lowrank,16,0.585402,0.895029,qwen3_8b::BZ05::6
qwen3_8b,BZ05,7,0,200,64.2947,1.2717,0.7863,0.8588,0.3423,50.1779,business,lowrank,16,0.315915,0.530548,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,1,200,16.0116,1.0641,0.9397,0.9804,0.0874,59.4828,business,lowrank,16,0.068226,0.094947,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,2,200,139.1992,1.6599,0.6025,0.652,0.3623,45.3365,business,lowrank,16,0.548992,1.052626,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,3,200,19.877,1.0388,0.9627,0.9868,0.1044,72.0446,business,lowrank,16,0.07742,0.184647,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,4,200,1.7247,1.0002,0.9998,1.0,0.0351,99.0176,business,lowrank,16,0.00517,0.013318,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,5,200,24.0009,1.0184,0.9819,0.9902,0.0798,92.2788,business,lowrank,16,0.076373,0.231927,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,6,200,1.3055,1.0,1.0,1.0,0.0307,99.0604,business,lowrank,16,0.003643,0.007528,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,7,200,12.0975,1.0062,0.9938,0.9964,0.0664,95.8444,business,lowrank,16,0.046704,0.133726,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,8,200,28.1778,1.0621,0.9415,0.9595,0.2028,77.8475,business,lowrank,16,0.169028,0.310459,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,9,200,11.3608,1.0431,0.9586,0.978,0.0775,87.7982,business,lowrank,16,0.061759,0.088434,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,10,200,22.0955,1.08,0.9259,0.9554,0.1592,71.2723,business,lowrank,16,0.13033,0.189272,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,11,200,99.122,1.196,0.8361,0.859,0.2914,66.8983,business,lowrank,16,0.358103,0.984153,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,12,200,7.9506,1.0077,0.9924,0.9967,0.0847,87.785,business,lowrank,16,0.042773,0.125012,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,13,200,71.944,2.4875,0.402,0.5321,0.563,24.9004,business,monarch,2,0.50144,3.17294,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,14,200,19.6647,1.0594,0.9439,0.9724,0.1054,59.8355,business,lowrank,16,0.090202,0.145041,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,15,200,29.6718,1.0604,0.943,0.9553,0.2535,68.5782,business,lowrank,16,0.204756,0.33557,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,16,200,28.8242,1.1036,0.9061,0.9608,0.1998,73.1359,business,lowrank,16,0.162961,0.296731,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,17,200,16.9196,1.0362,0.9651,0.98,0.1471,81.7578,business,lowrank,16,0.099595,0.160433,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,18,200,52.2655,1.1583,0.8634,0.902,0.3011,65.2921,business,lowrank,16,0.275322,0.590036,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,19,200,57.295,1.3378,0.7475,0.8145,0.3572,55.4175,business,lowrank,16,0.384573,0.696402,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,20,200,62.0159,1.3131,0.7616,0.8128,0.2235,55.3514,business,lowrank,16,0.350823,0.583491,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,21,200,29.0668,1.1014,0.908,0.9572,0.2231,70.8491,business,lowrank,16,0.137612,0.27216,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,22,200,8.6993,1.011,0.9892,0.9963,0.0518,91.6963,business,lowrank,16,0.049607,0.115626,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,23,200,8.9663,1.0215,0.979,0.9943,0.0449,93.3772,business,lowrank,16,0.054005,0.103614,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,24,200,68.8038,1.4002,0.7142,0.7863,0.4046,49.8419,business,lowrank,16,0.438401,0.825283,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,25,200,58.3951,1.1898,0.8405,0.8683,0.3311,66.4138,business,lowrank,16,0.394977,0.751385,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,26,200,167.1522,2.5494,0.3922,0.427,0.5833,37.8745,business,monarch,2,0.536204,4.66491,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,27,200,58.4168,1.1467,0.8721,0.8947,0.3126,63.9918,business,lowrank,16,0.331724,0.588077,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,28,200,52.8656,1.0688,0.9356,0.9488,0.2395,76.9821,business,lowrank,16,0.226385,0.621603,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,29,200,6.3251,1.0086,0.9914,0.9983,0.0814,92.7167,business,lowrank,16,0.034169,0.075183,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,30,200,16.3111,1.0116,0.9885,0.9938,0.1138,90.1381,business,lowrank,16,0.076199,0.205056,qwen3_8b::BZ05::7
qwen3_8b,BZ05,7,31,200,49.1453,1.1282,0.8864,0.9137,0.2556,74.4706,business,lowrank,16,0.269016,0.597913,qwen3_8b::BZ05::7
qwen3_8b,BZ05,8,0,200,49.0608,1.1235,0.8901,0.9198,0.279,62.545,business,lowrank,16,0.24133,0.469327,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,1,200,44.7782,1.0855,0.9213,0.9425,0.2319,72.0875,business,lowrank,16,0.233723,0.508885,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,2,200,25.7065,1.0588,0.9445,0.9683,0.1428,72.2373,business,lowrank,16,0.12384,0.253969,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,3,200,161.1473,2.3237,0.4303,0.4753,0.5193,40.6771,business,monarch,2,0.581247,5.418295,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,4,200,30.9385,1.0573,0.9458,0.9684,0.0777,76.0145,business,lowrank,16,0.133688,0.295295,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,5,200,43.9216,1.1447,0.8736,0.9181,0.1812,64.3188,business,lowrank,16,0.218971,0.351837,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,6,200,42.6065,1.2503,0.7998,0.9158,0.1795,61.2428,business,lowrank,16,0.218321,0.40729,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,7,200,27.9986,1.0517,0.9508,0.9755,0.102,65.2697,business,lowrank,16,0.119261,0.289154,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,8,200,23.6043,1.0341,0.967,0.981,0.1457,74.0103,business,lowrank,16,0.10448,0.227045,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,9,200,17.2488,1.026,0.9746,0.9879,0.1401,82.6391,business,lowrank,16,0.091066,0.177585,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,10,200,19.0128,1.0177,0.9826,0.9884,0.1382,82.5701,business,lowrank,16,0.106028,0.229399,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,11,200,34.77,1.0457,0.9563,0.9691,0.2016,75.0507,business,lowrank,16,0.165212,0.355391,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,12,200,20.1642,1.039,0.9625,0.9818,0.1516,79.5758,business,lowrank,16,0.108063,0.232377,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,13,200,40.2345,1.0882,0.919,0.9415,0.2288,70.9712,business,lowrank,16,0.238941,0.442694,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,14,200,31.5315,1.0948,0.9134,0.9542,0.2222,69.8384,business,lowrank,16,0.158518,0.33153,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,15,200,125.1603,1.3992,0.7147,0.7474,0.4098,56.4461,business,lowrank,16,0.488264,1.209681,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,16,200,6.3255,1.017,0.9833,0.9973,0.043,91.5937,business,lowrank,16,0.033342,0.072427,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,17,200,18.5696,1.0454,0.9565,0.9752,0.1209,83.9672,business,lowrank,16,0.121735,0.219461,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,18,200,47.1385,1.1643,0.8589,0.9039,0.1961,66.5438,business,lowrank,16,0.267537,0.433606,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,19,200,28.0462,1.0285,0.9723,0.9836,0.1196,69.7958,business,lowrank,16,0.107383,0.310284,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,20,200,35.6675,1.0498,0.9526,0.9647,0.2014,80.6163,business,lowrank,16,0.186933,0.4138,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,21,200,59.5564,1.1752,0.8509,0.8771,0.169,70.7346,business,lowrank,16,0.333131,0.629897,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,22,200,26.977,1.0581,0.9451,0.9761,0.1808,70.5241,business,lowrank,16,0.129045,0.297278,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,23,200,30.0274,1.0764,0.929,0.9571,0.0476,83.6309,business,lowrank,16,0.184054,0.336361,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,24,200,37.6971,1.1078,0.9027,0.9302,0.222,67.7285,business,lowrank,16,0.205543,0.37629,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,25,200,152.9171,1.6346,0.6118,0.6439,0.427,52.7291,business,lowrank,16,0.571408,1.584229,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,26,200,14.7323,1.017,0.9833,0.9922,0.0616,74.3532,business,lowrank,16,0.065392,0.177187,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,27,200,56.0526,1.1915,0.8393,0.9026,0.1998,54.8508,business,lowrank,16,0.234568,0.450887,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,28,200,16.1352,1.0385,0.9629,0.9841,0.1029,76.7596,business,lowrank,16,0.072408,0.148345,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,29,200,40.9458,1.1263,0.8879,0.9364,0.181,61.653,business,lowrank,16,0.196374,0.425716,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,30,200,35.383,1.068,0.9364,0.9595,0.1801,68.3297,business,lowrank,16,0.172795,0.37222,qwen3_8b::BZ05::8
qwen3_8b,BZ05,8,31,200,34.0233,1.1093,0.9014,0.9499,0.1911,68.7916,business,lowrank,16,0.182926,0.343341,qwen3_8b::BZ05::8
qwen3_8b,BZ05,9,0,200,46.0485,1.2768,0.7832,0.8775,0.2085,56.6775,business,lowrank,16,0.273712,0.383908,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,1,200,78.6915,1.3442,0.7439,0.7966,0.3735,48.5923,business,lowrank,16,0.419072,0.717299,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,2,200,148.1126,1.5576,0.642,0.6697,0.429,54.8401,business,lowrank,16,0.556272,1.487697,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,3,200,55.695,1.1056,0.9045,0.9265,0.3051,61.3724,business,lowrank,16,0.239989,0.493143,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,4,200,27.0691,1.1003,0.9088,0.9548,0.1728,73.0349,business,lowrank,16,0.146718,0.270457,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,5,200,45.508,1.0876,0.9194,0.9372,0.2415,71.2008,business,lowrank,16,0.255674,0.509706,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,6,200,25.3686,1.0403,0.9613,0.9773,0.1615,80.9307,business,lowrank,16,0.145397,0.278944,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,7,200,48.0454,1.1703,0.8545,0.9054,0.2913,61.6443,business,lowrank,16,0.279991,0.483349,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,8,200,2.2607,1.0014,0.9986,0.9997,0.0335,97.8496,business,lowrank,16,0.009129,0.016715,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,9,200,1.9583,1.0003,0.9997,0.9999,0.0359,97.693,business,lowrank,16,0.010147,0.022741,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,10,200,5.0818,1.0149,0.9854,0.9982,0.0385,96.3248,business,lowrank,16,0.025569,0.049626,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,11,200,11.5923,1.027,0.9737,0.9892,0.0631,91.0443,business,lowrank,16,0.069857,0.144673,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,12,200,184.8061,5.808,0.1722,0.2095,0.6726,25.8385,business,monarch,2,0.350651,3.199875,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,13,200,26.9652,1.0486,0.9537,0.9781,0.1224,62.357,business,lowrank,16,0.102143,0.227645,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,14,200,30.3868,1.357,0.7369,0.9537,0.126,62.6777,business,lowrank,16,0.133011,0.242852,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,15,200,25.4224,1.0613,0.9422,0.9729,0.144,71.3671,business,lowrank,16,0.120791,0.266912,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,16,200,32.2746,1.056,0.9469,0.9633,0.0727,82.191,business,lowrank,16,0.164434,0.328466,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,17,200,13.0562,1.0164,0.9838,0.9931,0.0596,84.2921,business,lowrank,16,0.062089,0.173738,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,18,200,11.97,1.0133,0.9869,0.9939,0.0548,94.1813,business,lowrank,16,0.052797,0.118298,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,19,200,2.2047,1.0003,0.9997,0.9999,0.0377,98.3397,business,lowrank,16,0.011427,0.025492,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,20,200,10.748,1.0168,0.9835,0.9943,0.0867,77.4072,business,lowrank,16,0.049843,0.105182,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,21,200,117.0477,1.2564,0.7959,0.8228,0.3253,59.6576,business,lowrank,16,0.405333,0.932503,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,22,200,66.2866,1.3196,0.7578,0.8323,0.2688,49.2391,business,lowrank,16,0.322787,0.588863,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,23,200,54.2061,1.3306,0.7515,0.8617,0.2052,53.4293,business,lowrank,16,0.245846,0.416665,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,24,200,7.6381,1.0134,0.9867,0.9942,0.0599,88.3361,business,lowrank,16,0.049073,0.092806,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,25,200,41.5735,1.1116,0.8996,0.9354,0.192,55.2365,business,lowrank,16,0.177425,0.362483,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,26,200,28.9025,1.0561,0.9469,0.9713,0.1103,64.0909,business,lowrank,16,0.121771,0.318219,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,27,200,9.5066,1.0077,0.9924,0.9967,0.0798,75.0452,business,lowrank,16,0.044724,0.113696,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,28,200,2.3186,1.0012,0.9988,0.9998,0.0378,97.592,business,lowrank,16,0.011822,0.023185,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,29,200,11.1135,1.0104,0.9897,0.9951,0.0676,93.958,business,lowrank,16,0.056734,0.124552,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,30,200,1.4469,1.0002,0.9998,1.0,0.0331,98.7242,business,lowrank,16,0.002934,0.005743,qwen3_8b::BZ05::9
qwen3_8b,BZ05,9,31,200,2.8462,1.001,0.999,0.9995,0.0397,97.5221,business,lowrank,16,0.01634,0.032702,qwen3_8b::BZ05::9
qwen3_8b,BZ05,10,0,200,69.335,1.1811,0.8467,0.8701,0.3717,60.4092,business,lowrank,16,0.357405,0.780226,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,1,200,87.4425,1.1365,0.8799,0.8949,0.3463,62.0422,business,lowrank,16,0.321758,0.789246,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,2,200,155.6357,1.6267,0.6148,0.6385,0.4736,50.6991,business,lowrank,16,0.586251,1.617449,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,3,200,39.4638,1.0741,0.931,0.9492,0.2538,71.0323,business,lowrank,16,0.206494,0.426904,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,4,200,32.5473,1.0583,0.9449,0.9649,0.1844,73.8635,business,lowrank,16,0.1724,0.366908,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,5,200,19.0077,1.0261,0.9745,0.9848,0.1376,79.2408,business,lowrank,16,0.104241,0.207813,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,6,200,119.84,1.2775,0.7828,0.8059,0.3629,60.9068,business,lowrank,16,0.428665,1.114472,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,7,200,49.1362,1.145,0.8734,0.9143,0.2404,62.8014,business,lowrank,16,0.247641,0.505512,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,8,200,47.9422,1.1933,0.838,0.9111,0.2309,52.71,business,lowrank,16,0.208447,0.358473,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,9,200,29.6985,1.0808,0.9253,0.9684,0.1411,60.1778,business,lowrank,16,0.12622,0.271767,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,10,200,16.5146,1.0199,0.9804,0.987,0.1166,80.0955,business,lowrank,16,0.091057,0.223909,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,11,200,171.6493,1.9866,0.5034,0.5319,0.4979,45.1744,business,monarch,2,0.618702,5.752527,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,12,200,5.7523,1.0054,0.9946,0.9981,0.0564,78.9657,business,lowrank,16,0.026693,0.056864,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,13,200,23.3637,1.0297,0.9711,0.9802,0.1939,65.6599,business,lowrank,16,0.130389,0.322069,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,14,200,43.1371,1.093,0.9149,0.9345,0.2605,69.7343,business,lowrank,16,0.246778,0.433133,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,15,200,21.0935,1.0236,0.977,0.9837,0.1503,81.6754,business,lowrank,16,0.116534,0.236699,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,16,200,22.1897,1.027,0.9737,0.9841,0.1428,71.4346,business,lowrank,16,0.098443,0.265479,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,17,200,3.789,1.0024,0.9976,0.9994,0.0619,92.7548,business,lowrank,16,0.021998,0.058254,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,18,200,11.5431,1.0138,0.9864,0.9947,0.0781,79.2487,business,lowrank,16,0.057446,0.143888,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,19,200,12.873,1.0095,0.9905,0.9958,0.0989,86.792,business,lowrank,16,0.060387,0.165632,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,20,200,20.5585,1.0181,0.9822,0.9886,0.1467,73.6985,business,lowrank,16,0.08501,0.223301,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,21,200,149.891,1.325,0.7547,0.7677,0.3541,54.5555,business,lowrank,16,0.472042,1.210238,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,22,200,4.2996,1.0037,0.9963,0.9989,0.0543,88.7871,business,lowrank,16,0.022967,0.050599,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,23,200,4.205,1.0021,0.9979,0.9993,0.0559,82.6285,business,lowrank,16,0.021905,0.038525,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,24,200,16.4322,1.0175,0.9828,0.9899,0.1011,81.2138,business,lowrank,16,0.080393,0.222811,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,25,200,8.696,1.0108,0.9893,0.9947,0.0711,89.4667,business,lowrank,16,0.047684,0.112702,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,26,200,24.1348,1.0214,0.979,0.9885,0.1174,74.1851,business,lowrank,16,0.091154,0.251129,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,27,200,34.4327,1.0944,0.9137,0.9541,0.1373,62.3011,business,lowrank,16,0.146113,0.29599,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,28,200,121.2466,1.1765,0.85,0.8683,0.3001,64.241,business,lowrank,16,0.36172,0.964189,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,29,200,43.5196,1.3373,0.7478,0.8926,0.145,57.7589,business,lowrank,16,0.201793,0.336418,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,30,200,32.3702,1.0716,0.9331,0.9581,0.175,69.7684,business,lowrank,16,0.152093,0.321822,qwen3_8b::BZ05::10
qwen3_8b,BZ05,10,31,200,41.669,1.068,0.9363,0.9525,0.2235,65.6863,business,lowrank,16,0.194431,0.423208,qwen3_8b::BZ05::10
qwen3_8b,BZ05,11,0,200,35.6323,1.1029,0.9067,0.951,0.1527,63.336,business,lowrank,16,0.156335,0.294597,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,1,200,105.7601,1.1489,0.8704,0.8878,0.2577,62.3065,business,lowrank,16,0.334797,0.797946,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,2,200,61.4489,1.363,0.7337,0.8437,0.218,48.1903,business,lowrank,16,0.282986,0.512999,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,3,200,53.0954,1.819,0.5498,0.816,0.1846,48.2023,business,lowrank,16,0.265952,0.355518,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,4,200,90.7002,1.2962,0.7715,0.8273,0.2825,52.6947,business,lowrank,16,0.357416,0.669767,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,5,200,68.1273,1.7296,0.5782,0.7235,0.3211,39.0828,business,lowrank,16,0.383417,0.579771,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,6,200,40.6205,1.1075,0.903,0.9571,0.1853,67.5189,business,lowrank,16,0.174262,0.363211,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,7,200,56.5495,1.1417,0.8759,0.9019,0.2642,64.0198,business,lowrank,16,0.282889,0.619846,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,8,200,34.0885,1.0528,0.9499,0.9674,0.1056,80.5182,business,lowrank,16,0.156387,0.376244,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,9,200,3.5543,1.0014,0.9986,0.9995,0.0401,97.9083,business,lowrank,16,0.019358,0.040338,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,10,200,21.4638,1.0512,0.9513,0.9711,0.0451,89.6296,business,lowrank,16,0.127111,0.227681,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,11,200,40.3216,1.1265,0.8877,0.9149,0.2372,72.3295,business,lowrank,16,0.275739,0.493729,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,12,200,25.1232,1.0472,0.9549,0.9804,0.1054,69.4317,business,lowrank,16,0.103045,0.239795,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,13,200,123.792,1.2914,0.7744,0.8076,0.324,56.6275,business,lowrank,16,0.408809,0.923976,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,14,200,46.495,1.3639,0.7332,0.8993,0.1267,61.6623,business,lowrank,16,0.217483,0.407882,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,15,200,57.0417,1.1663,0.8574,0.9027,0.2646,56.8183,business,lowrank,16,0.251639,0.485168,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,16,200,45.1413,1.0956,0.9128,0.9465,0.1661,59.8761,business,lowrank,16,0.196502,0.409657,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,17,200,93.0504,1.3395,0.7466,0.79,0.4352,48.8816,business,lowrank,16,0.432608,0.874925,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,18,200,57.5363,1.2198,0.8198,0.8692,0.2057,58.2548,business,lowrank,16,0.291418,0.526034,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,19,200,107.5583,1.4774,0.6768,0.7217,0.487,48.4233,business,lowrank,16,0.50365,1.138062,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,20,200,42.5016,1.1576,0.8638,0.9031,0.2598,66.1666,business,lowrank,16,0.271525,0.491437,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,21,200,16.4452,1.0276,0.9732,0.9837,0.1238,84.8716,business,lowrank,16,0.096964,0.211184,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,22,200,30.4097,1.0469,0.9552,0.9712,0.1868,72.5312,business,lowrank,16,0.156301,0.316218,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,23,200,33.2792,1.0797,0.9261,0.96,0.1892,76.1345,business,lowrank,16,0.177147,0.344849,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,24,200,53.2677,1.3652,0.7325,0.8653,0.2337,60.5884,business,lowrank,16,0.291628,0.495679,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,25,200,149.6802,1.5608,0.6407,0.6699,0.4165,54.2646,business,lowrank,16,0.557395,1.535371,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,26,200,46.7157,1.3591,0.7358,0.884,0.1834,61.6512,business,lowrank,16,0.250221,0.436078,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,27,200,72.6938,1.3909,0.7189,0.8017,0.3014,50.2919,business,lowrank,16,0.379958,0.624233,qwen3_8b::BZ05::11
qwen3_8b,BZ05,11,28,200,9.9785,1.0163,0.984,0.9934,0.0944,84.3562,business,lowrank,16,0.052751,0.124882,qwen3_8b::BZ05::11
