task_id,domain,model_tag,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist
BZ05,business,gemma3_4b,4,1,213,90.6077,3.1947,0.313,0.5094,0.349,31.888
BZ05,business,gemma3_4b,4,2,213,62.8214,1.2175,0.8214,0.8696,0.0699,76.4134
BZ05,business,gemma3_4b,4,3,213,107.8275,1.8474,0.5413,0.6308,0.3901,41.7832
BZ05,business,gemma3_4b,4,4,213,69.1456,2.767,0.3614,0.5723,0.3753,21.8721
BZ05,business,gemma3_4b,4,5,213,114.0201,3.275,0.3053,0.386,0.6904,21.5189
BZ05,business,gemma3_4b,4,6,213,206.5375,63.7719,0.0157,0.0486,0.9154,5.4719
BZ05,business,gemma3_4b,4,7,213,37.8867,1.2896,0.7754,0.9415,0.0988,58.4574
BZ05,business,gemma3_4b,5,0,213,82.5513,1.3356,0.7487,0.7993,0.1654,67.6841
BZ05,business,gemma3_4b,5,1,213,23.4434,1.0484,0.9538,0.9753,0.0593,95.7615
BZ05,business,gemma3_4b,5,2,213,26.1343,1.0411,0.9605,0.98,0.0769,94.0605
BZ05,business,gemma3_4b,5,3,213,30.59,1.0948,0.9134,0.9591,0.0447,92.5332
BZ05,business,gemma3_4b,5,4,213,105.3318,2.0408,0.49,0.5834,0.478,36.5298
BZ05,business,gemma3_4b,5,5,213,32.8784,1.0557,0.9472,0.9704,0.0903,72.115
BZ05,business,gemma3_4b,5,6,213,72.9893,1.446,0.6915,0.8447,0.1356,60.4743
BZ05,business,gemma3_4b,5,7,213,48.5435,1.2307,0.8125,0.9204,0.1643,66.8082
BZ05,business,gemma3_4b,6,0,213,51.0116,1.1255,0.8885,0.9227,0.2036,62.349
BZ05,business,gemma3_4b,6,1,213,84.8239,1.3206,0.7572,0.8024,0.361,52.0733
BZ05,business,gemma3_4b,6,2,213,72.0784,1.5212,0.6574,0.7993,0.226,56.1665
BZ05,business,gemma3_4b,6,3,213,63.3157,1.23,0.813,0.8934,0.1888,59.1375
BZ05,business,gemma3_4b,6,4,213,50.1569,1.0806,0.9254,0.9482,0.0825,76.8457
BZ05,business,gemma3_4b,6,5,213,35.894,1.0614,0.9421,0.9709,0.1462,61.5793
BZ05,business,gemma3_4b,6,6,213,103.952,1.8414,0.5431,0.6061,0.4449,43.6406
BZ05,business,gemma3_4b,6,7,213,131.6034,1.3323,0.7506,0.7812,0.3573,51.0081
BZ05,business,gemma3_4b,7,0,213,148.8175,1.9541,0.5117,0.5525,0.5977,39.7832
BZ05,business,gemma3_4b,7,1,213,154.7959,2.3199,0.4311,0.4784,0.6158,38.864
BZ05,business,gemma3_4b,7,2,213,68.4684,2.1135,0.4731,0.596,0.4252,39.5171
BZ05,business,gemma3_4b,7,3,213,103.6845,1.5861,0.6305,0.6839,0.4477,45.7688
BZ05,business,gemma3_4b,7,4,213,59.4675,1.7104,0.5847,0.8289,0.1743,52.0293
BZ05,business,gemma3_4b,7,5,213,78.6726,2.8183,0.3548,0.5139,0.4644,35.6278
BZ05,business,gemma3_4b,7,6,213,77.5907,1.382,0.7236,0.8035,0.2201,46.6985
BZ05,business,gemma3_4b,7,7,213,104.7966,2.5129,0.3979,0.5199,0.2637,39.9466
BZ05,business,gemma3_4b,8,0,213,109.2631,1.6927,0.5908,0.6531,0.4378,42.622
BZ05,business,gemma3_4b,8,1,213,137.0484,1.5966,0.6263,0.6809,0.3698,49.846
BZ05,business,gemma3_4b,8,2,213,95.7975,1.4031,0.7127,0.7525,0.446,50.0929
BZ05,business,gemma3_4b,8,3,213,64.6901,1.1472,0.8717,0.8931,0.3171,65.0454
BZ05,business,gemma3_4b,8,4,213,87.9233,1.8871,0.5299,0.6858,0.2812,44.5754
BZ05,business,gemma3_4b,8,5,213,92.9423,2.2136,0.4517,0.5373,0.4037,44.6485
BZ05,business,gemma3_4b,8,6,213,78.505,1.5373,0.6505,0.7726,0.3278,35.6602
BZ05,business,gemma3_4b,8,7,213,94.0608,1.8852,0.5304,0.5991,0.4986,41.4538
BZ05,business,gemma3_4b,9,0,213,86.824,1.8806,0.5317,0.6492,0.3286,44.6671
BZ05,business,gemma3_4b,9,1,213,87.0794,1.3431,0.7445,0.8043,0.3545,51.0578
BZ05,business,gemma3_4b,9,2,213,47.8598,1.3513,0.7401,0.8957,0.1218,61.8296
BZ05,business,gemma3_4b,9,3,213,77.6148,1.4565,0.6866,0.7948,0.1681,63.7223
BZ05,business,gemma3_4b,9,4,213,63.8431,1.4677,0.6813,0.8286,0.1967,56.1293
BZ05,business,gemma3_4b,9,5,213,80.905,2.5278,0.3956,0.6818,0.2702,48.1865
BZ05,business,gemma3_4b,9,6,213,55.3274,1.1285,0.8861,0.9213,0.163,56.866
BZ05,business,gemma3_4b,9,7,213,91.0933,1.7825,0.561,0.651,0.2603,47.9156
BZ05,business,gemma3_4b,10,0,213,104.3644,2.2963,0.4355,0.5172,0.5251,32.0523
BZ05,business,gemma3_4b,10,1,213,168.5544,3.3698,0.2968,0.3453,0.6882,32.9907
BZ05,business,gemma3_4b,10,2,213,53.9797,1.1681,0.8561,0.9276,0.1563,59.2434
BZ05,business,gemma3_4b,10,3,213,66.1241,1.2262,0.8155,0.8776,0.2268,54.2661
BZ05,business,gemma3_4b,10,4,213,43.4517,1.1283,0.8863,0.9378,0.1875,58.9477
BZ05,business,gemma3_4b,10,5,213,98.1696,1.2801,0.7812,0.8524,0.2837,52.3564
BZ05,business,gemma3_4b,10,6,213,88.6437,1.6246,0.6155,0.692,0.4004,42.8135
BZ05,business,gemma3_4b,10,7,213,64.4548,1.29,0.7752,0.8483,0.2697,58.4685
BZ05,business,gemma3_4b,11,0,213,54.5945,1.1685,0.8558,0.9305,0.1559,63.1826
BZ05,business,gemma3_4b,11,1,213,27.7244,1.0447,0.9572,0.9788,0.1295,80.9951
BZ05,business,gemma3_4b,11,2,213,135.2307,1.5104,0.6621,0.7246,0.3159,61.4774
BZ05,business,gemma3_4b,11,3,213,65.9606,1.1154,0.8966,0.9434,0.1666,70.9519
BZ05,business,gemma3_4b,11,4,213,89.3989,1.6254,0.6152,0.7342,0.1819,61.793
BZ05,business,gemma3_4b,11,5,213,12.1332,1.0277,0.9731,0.9907,0.0557,98.6263
BZ05,business,gemma3_4b,11,6,213,74.2185,4.3564,0.2295,0.588,0.2135,56.1525
BZ05,business,gemma3_4b,11,7,213,87.5231,2.0162,0.496,0.675,0.2255,57.5221
BZ05,business,gemma3_4b,12,0,213,64.8002,1.3078,0.7647,0.8547,0.1994,57.199
BZ05,business,gemma3_4b,12,1,213,64.842,1.4489,0.6902,0.8082,0.1202,63.891
BZ05,business,gemma3_4b,12,2,213,117.6143,4.7458,0.2107,0.3409,0.5637,22.6246
BZ05,business,gemma3_4b,12,3,213,80.4873,1.7115,0.5843,0.7157,0.2712,40.4252
BZ05,business,gemma3_4b,12,4,213,82.7458,2.1536,0.4643,0.6271,0.3362,40.9631
BZ05,business,gemma3_4b,12,5,213,113.1195,1.8342,0.5452,0.6428,0.3442,47.3308
BZ05,business,gemma3_4b,12,6,213,90.2618,2.2127,0.4519,0.6108,0.3163,41.3978
BZ05,business,gemma3_4b,12,7,213,88.3302,1.837,0.5444,0.6329,0.3864,46.1379
BZ05,business,gemma3_4b,13,0,213,115.6444,2.0747,0.482,0.5436,0.6035,35.7937
BZ05,business,gemma3_4b,13,1,213,122.6136,2.071,0.4829,0.541,0.583,36.8831
BZ05,business,gemma3_4b,13,2,213,55.5467,1.1265,0.8877,0.9215,0.1849,62.5058
BZ05,business,gemma3_4b,13,3,213,90.6386,2.4692,0.405,0.5498,0.3574,38.2096
BZ05,business,gemma3_4b,13,4,213,66.4486,1.3033,0.7673,0.8598,0.1875,61.3973
BZ05,business,gemma3_4b,13,5,213,40.8779,1.1133,0.8982,0.9515,0.1315,69.175
BZ05,business,gemma3_4b,13,6,213,135.2654,1.4575,0.6861,0.7281,0.4226,50.5328
BZ05,business,gemma3_4b,13,7,213,158.1908,1.7878,0.5593,0.6064,0.4165,45.6456
BZ05,business,gemma3_4b,14,0,213,91.8936,1.3994,0.7146,0.7619,0.4046,49.4258
BZ05,business,gemma3_4b,14,1,213,74.3148,1.2938,0.7729,0.8314,0.3047,55.8604
BZ05,business,gemma3_4b,14,2,213,106.7458,2.0075,0.4981,0.6259,0.3536,43.1823
BZ05,business,gemma3_4b,14,3,213,113.4479,3.1224,0.3203,0.4753,0.3947,43.8871
BZ05,business,gemma3_4b,14,4,213,104.482,2.2467,0.4451,0.5419,0.5182,37.6363
BZ05,business,gemma3_4b,14,5,213,76.0955,2.0714,0.4828,0.5818,0.475,42.2721
BZ05,business,gemma3_4b,14,6,213,93.681,4.58,0.2183,0.4611,0.3694,29.7821
BZ05,business,gemma3_4b,14,7,213,208.0123,24.6704,0.0405,0.0774,0.725,17.5776
BZ05,business,gemma3_4b,15,0,213,62.331,1.1381,0.8786,0.9206,0.219,62.2239
BZ05,business,gemma3_4b,15,1,213,62.2724,1.2454,0.803,0.8831,0.2504,61.2913
BZ05,business,gemma3_4b,15,2,213,46.6633,1.0608,0.9427,0.9596,0.1984,63.4078
BZ05,business,gemma3_4b,15,3,213,88.3037,1.5259,0.6554,0.7234,0.4034,46.8273
BZ05,business,gemma3_4b,15,4,213,58.5708,1.1692,0.8553,0.9178,0.2286,63.8264
BZ05,business,gemma3_4b,15,5,213,59.2135,1.2945,0.7725,0.8685,0.218,64.5688
BZ05,business,gemma3_4b,15,6,213,60.6527,1.2266,0.8153,0.8924,0.1965,61.2581
BZ05,business,gemma3_4b,15,7,213,69.5939,1.3726,0.7286,0.8615,0.2395,59.0852
BZ05,business,gemma3_4b,16,0,213,155.4184,2.9812,0.3354,0.3946,0.6801,31.4068
BZ05,business,gemma3_4b,16,1,213,114.9249,1.828,0.5471,0.6444,0.3752,43.4227
BZ05,business,gemma3_4b,16,2,213,81.4291,1.3837,0.7227,0.7913,0.3326,43.7378
BZ05,business,gemma3_4b,16,3,213,81.9978,1.3341,0.7496,0.8153,0.3371,51.0372
BZ05,business,gemma3_4b,16,4,213,72.4449,1.5104,0.6621,0.7894,0.3134,46.0785
BZ05,business,gemma3_4b,16,5,213,103.3205,1.7182,0.582,0.668,0.4112,41.964
BZ05,business,gemma3_4b,16,6,213,67.3792,2.8726,0.3481,0.6101,0.2408,42.4523
BZ05,business,gemma3_4b,16,7,213,104.9568,2.8808,0.3471,0.5149,0.3698,40.3653
BZ05,business,gemma3_4b,17,0,213,108.9777,2.0771,0.4814,0.6487,0.3095,56.3917
BZ05,business,gemma3_4b,17,1,213,106.0946,1.376,0.7267,0.8088,0.2374,57.6615
BZ05,business,gemma3_4b,17,2,213,78.8173,1.4289,0.6998,0.7922,0.213,60.6656
BZ05,business,gemma3_4b,17,3,213,122.3013,2.1669,0.4615,0.5806,0.3625,52.586
BZ05,business,gemma3_4b,17,4,213,44.9076,1.121,0.892,0.9379,0.1682,73.0209
BZ05,business,gemma3_4b,17,5,213,15.4328,1.0368,0.9645,0.9858,0.0882,92.497
BZ05,business,gemma3_4b,17,6,213,32.479,1.0464,0.9557,0.9777,0.0863,79.765
BZ05,business,gemma3_4b,17,7,213,33.8253,1.0717,0.9331,0.9685,0.1208,69.949
BZ05,business,gemma3_4b,18,0,213,82.3246,1.2639,0.7912,0.8339,0.3519,58.6971
BZ05,business,gemma3_4b,18,1,213,71.8842,1.3403,0.7461,0.8096,0.2622,58.8516
BZ05,business,gemma3_4b,18,2,213,113.8246,1.5949,0.627,0.6939,0.3757,47.3106
BZ05,business,gemma3_4b,18,3,213,112.024,2.343,0.4268,0.5285,0.4914,35.2661
BZ05,business,gemma3_4b,18,4,213,110.0706,1.4857,0.6731,0.7203,0.4579,50.8886
BZ05,business,gemma3_4b,18,5,213,77.6407,1.2016,0.8323,0.8646,0.3694,58.9293
BZ05,business,gemma3_4b,18,6,213,121.2986,3.553,0.2815,0.4051,0.5523,27.6467
BZ05,business,gemma3_4b,18,7,213,108.1582,5.3144,0.1882,0.3482,0.5961,22.4494
BZ05,business,gemma3_4b,19,0,213,82.8612,1.1689,0.8555,0.883,0.2975,60.0458
BZ05,business,gemma3_4b,19,1,213,53.2565,1.0916,0.9161,0.945,0.2151,73.0649
BZ05,business,gemma3_4b,19,2,213,102.33,1.475,0.6779,0.7271,0.4876,41.8144
BZ05,business,gemma3_4b,19,3,213,48.2501,1.2297,0.8132,0.8705,0.2499,56.1924
BZ05,business,gemma3_4b,19,4,213,121.9897,2.1918,0.4562,0.586,0.3834,41.8881
BZ05,business,gemma3_4b,19,5,213,132.4181,4.2101,0.2375,0.3805,0.4693,34.6413
BZ05,business,gemma3_4b,19,6,213,63.1531,1.5706,0.6367,0.7404,0.4085,55.2775
BZ05,business,gemma3_4b,19,7,213,76.1807,1.1246,0.8892,0.925,0.1677,77.7729
BZ05,business,gemma3_4b,20,0,213,46.2201,1.0843,0.9223,0.9526,0.1937,70.3833
BZ05,business,gemma3_4b,20,1,213,79.5458,1.2504,0.7998,0.8613,0.2707,53.3102
BZ05,business,gemma3_4b,20,2,213,66.7043,1.2445,0.8035,0.8489,0.3176,56.461
BZ05,business,gemma3_4b,20,3,213,45.1082,1.0629,0.9408,0.9599,0.1925,71.058
BZ05,business,gemma3_4b,20,4,213,77.7525,1.4699,0.6803,0.7608,0.4174,44.9912
BZ05,business,gemma3_4b,20,5,213,85.5109,1.502,0.6658,0.7208,0.4814,50.9943
BZ05,business,gemma3_4b,20,6,213,163.0719,1.8953,0.5276,0.5821,0.4471,45.4462
BZ05,business,gemma3_4b,20,7,213,130.9504,2.8912,0.3459,0.443,0.5844,26.9367
BZ05,business,gemma3_4b,21,0,213,64.8125,1.166,0.8577,0.904,0.2281,65.0
BZ05,business,gemma3_4b,21,1,213,12.8368,1.012,0.9882,0.995,0.0843,95.8193
BZ05,business,gemma3_4b,21,2,213,51.2311,1.1884,0.8415,0.9143,0.1363,66.9821
BZ05,business,gemma3_4b,21,3,213,109.705,1.5939,0.6274,0.6663,0.5233,48.5686
BZ05,business,gemma3_4b,21,4,213,74.8273,1.3121,0.7622,0.814,0.3961,59.04
BZ05,business,gemma3_4b,21,5,213,35.5065,1.0465,0.9556,0.9752,0.2039,83.0581
BZ05,business,gemma3_4b,21,6,213,38.3822,1.0594,0.9439,0.963,0.1158,80.0192
BZ05,business,gemma3_4b,21,7,213,67.5952,1.1064,0.9038,0.9268,0.2427,66.7658
BZ05,business,gemma3_4b,22,0,213,105.9562,1.2213,0.8188,0.8432,0.3752,59.0108
BZ05,business,gemma3_4b,22,1,213,153.7015,1.6427,0.6088,0.6363,0.5088,54.179
BZ05,business,gemma3_4b,22,2,213,158.4243,1.8051,0.554,0.5962,0.4643,44.5693
BZ05,business,gemma3_4b,22,3,213,130.4204,1.8538,0.5394,0.5934,0.5623,43.3941
BZ05,business,gemma3_4b,22,4,213,156.3678,1.6466,0.6073,0.6525,0.3655,50.3049
BZ05,business,gemma3_4b,22,5,213,104.6625,1.9751,0.5063,0.6813,0.3198,48.7226
BZ05,business,gemma3_4b,22,6,213,105.7022,1.5258,0.6554,0.7233,0.3667,54.0984
BZ05,business,gemma3_4b,22,7,213,123.5634,1.5894,0.6292,0.7034,0.3288,52.0226
BZ05,business,gemma3_4b,23,0,213,30.2627,1.0343,0.9669,0.9803,0.1051,85.4689
BZ05,business,gemma3_4b,23,1,213,31.9911,1.0755,0.9298,0.9622,0.088,88.0035
BZ05,business,gemma3_4b,23,2,213,84.1151,1.4038,0.7123,0.7972,0.2539,57.0363
BZ05,business,gemma3_4b,23,3,213,55.4514,1.1051,0.9049,0.935,0.1594,75.02
BZ05,business,gemma3_4b,23,4,213,8.3308,1.0055,0.9945,0.9974,0.0642,91.7953
BZ05,business,gemma3_4b,23,5,213,43.1857,1.0453,0.9567,0.9672,0.2243,77.156
BZ05,business,gemma3_4b,23,6,213,16.4085,1.0175,0.9828,0.9934,0.0932,93.6054
BZ05,business,gemma3_4b,23,7,213,11.1462,1.0059,0.9941,0.9965,0.0729,97.223
BZ05,business,gemma3_4b,24,0,213,47.6109,1.1242,0.8896,0.9529,0.1646,65.3662
BZ05,business,gemma3_4b,24,1,213,57.5219,1.1464,0.8723,0.9242,0.2121,66.402
BZ05,business,gemma3_4b,24,2,213,29.4947,1.0747,0.9305,0.9601,0.106,85.2987
BZ05,business,gemma3_4b,24,3,213,21.1415,1.0662,0.9379,0.9659,0.1021,84.7118
BZ05,business,gemma3_4b,24,4,213,78.9063,1.1413,0.8762,0.9072,0.2738,66.1882
BZ05,business,gemma3_4b,24,5,213,67.2983,1.0891,0.9182,0.9388,0.2419,65.2332
BZ05,business,gemma3_4b,24,6,213,92.0165,1.1892,0.8409,0.8751,0.335,64.0179
BZ05,business,gemma3_4b,24,7,213,30.1326,1.0196,0.9808,0.9884,0.1301,88.3987
BZ05,business,gemma3_4b,25,0,213,37.1598,1.0806,0.9254,0.9582,0.1229,78.587
BZ05,business,gemma3_4b,25,1,213,23.0704,1.0658,0.9383,0.9704,0.1158,77.248
BZ05,business,gemma3_4b,25,2,213,44.1639,1.0347,0.9665,0.9768,0.1786,76.6519
BZ05,business,gemma3_4b,25,3,213,112.0949,1.4512,0.6891,0.7391,0.4327,51.3767
BZ05,business,gemma3_4b,25,4,213,88.8358,1.2212,0.8188,0.8606,0.2649,68.166
BZ05,business,gemma3_4b,25,5,213,43.665,1.0658,0.9383,0.9607,0.1908,78.6729
BZ05,business,gemma3_4b,25,6,213,29.3466,1.0264,0.9743,0.9815,0.1618,86.3185
BZ05,business,gemma3_4b,25,7,213,38.2925,1.0544,0.9484,0.9634,0.1938,84.8533
BZ05,business,gemma3_4b,26,0,213,13.918,1.0086,0.9915,0.9947,0.086,89.7781
BZ05,business,gemma3_4b,26,1,213,10.4499,1.0071,0.993,0.9959,0.0734,94.0545
BZ05,business,gemma3_4b,26,2,213,8.3359,1.0096,0.9905,0.9971,0.0828,97.2362
BZ05,business,gemma3_4b,26,3,213,84.5787,1.1702,0.8545,0.8823,0.2862,68.1815
BZ05,business,gemma3_4b,26,4,213,9.7271,1.0073,0.9928,0.9965,0.0654,94.6385
BZ05,business,gemma3_4b,26,5,213,17.5764,1.0393,0.9621,0.9858,0.0781,90.3098
BZ05,business,gemma3_4b,26,6,213,12.0842,1.0375,0.9638,0.9869,0.0762,83.2538
BZ05,business,gemma3_4b,26,7,213,65.7076,1.1068,0.9035,0.9315,0.2281,58.8139
BZ05,business,gemma3_4b,27,0,213,11.9783,1.0038,0.9962,0.9976,0.075,100.3759
BZ05,business,gemma3_4b,27,1,213,133.4467,1.6876,0.5925,0.6388,0.4325,47.0489
BZ05,business,gemma3_4b,27,2,213,17.3879,1.0839,0.9226,0.9643,0.1329,77.7154
BZ05,business,gemma3_4b,27,3,213,54.0155,1.0651,0.9388,0.9495,0.1963,87.1183
BZ05,business,gemma3_4b,27,4,213,7.3045,1.0074,0.9927,0.998,0.0695,100.9224
BZ05,business,gemma3_4b,27,5,213,78.5901,1.0969,0.9116,0.9295,0.2616,82.1357
BZ05,business,gemma3_4b,27,6,213,58.447,1.0553,0.9476,0.9596,0.1846,74.735
BZ05,business,gemma3_4b,27,7,213,80.2004,1.1653,0.8581,0.8894,0.2637,63.0868
BZ05,business,gemma3_4b,28,0,213,132.8669,1.6423,0.6089,0.6664,0.4201,49.9103
BZ05,business,gemma3_4b,28,1,213,5.2162,1.0023,0.9977,0.9987,0.0579,99.7962
BZ05,business,gemma3_4b,28,2,213,117.9115,1.1929,0.8383,0.8532,0.3807,67.8667
BZ05,business,gemma3_4b,28,3,213,78.885,1.1269,0.8874,0.9021,0.3041,76.8231
BZ05,business,gemma3_4b,28,4,213,31.0179,1.0549,0.9479,0.9617,0.1839,82.8802
BZ05,business,gemma3_4b,28,5,213,40.5742,1.0556,0.9473,0.9617,0.1906,78.0689
BZ05,business,gemma3_4b,28,6,213,3.0148,1.0006,0.9994,0.9997,0.0474,100.0774
BZ05,business,gemma3_4b,28,7,213,3.1073,1.0011,0.9989,0.9996,0.0472,99.367
BZ05,business,gemma3_4b,29,0,213,12.8548,1.0158,0.9844,0.9932,0.0664,89.2457
BZ05,business,gemma3_4b,29,1,213,10.9412,1.0264,0.9742,0.9911,0.0512,91.7471
BZ05,business,gemma3_4b,29,2,213,5.5602,1.0027,0.9973,0.9986,0.0492,98.1726
BZ05,business,gemma3_4b,29,3,213,7.2242,1.0067,0.9933,0.9979,0.0512,97.1309
BZ05,business,gemma3_4b,29,4,213,12.0119,1.0109,0.9892,0.9955,0.0673,94.3109
BZ05,business,gemma3_4b,29,5,213,12.0781,1.0126,0.9876,0.9947,0.0697,92.5502
BZ05,business,gemma3_4b,29,6,213,3.4855,1.0016,0.9984,0.9994,0.051,103.662
BZ05,business,gemma3_4b,29,7,213,5.6731,1.0015,0.9985,0.999,0.0756,98.1537
BZ05,business,gemma3_4b,30,0,213,7.2964,1.0034,0.9966,0.9982,0.0688,94.4898
BZ05,business,gemma3_4b,30,1,213,47.0969,1.0973,0.9113,0.938,0.2089,74.2237
BZ05,business,gemma3_4b,30,2,213,14.246,1.0099,0.9902,0.9951,0.0868,91.4431
BZ05,business,gemma3_4b,30,3,213,21.4056,1.0166,0.9837,0.991,0.1076,87.9798
BZ05,business,gemma3_4b,30,4,213,63.3131,1.1185,0.894,0.9211,0.2378,68.4931
BZ05,business,gemma3_4b,30,5,213,21.5682,1.0216,0.9788,0.99,0.1029,82.629
BZ05,business,gemma3_4b,30,6,213,28.4763,1.0201,0.9803,0.9858,0.133,80.5483
BZ05,business,gemma3_4b,30,7,213,20.9559,1.0124,0.9878,0.9919,0.1097,83.5217
BZ05,business,gemma3_4b,31,0,213,10.514,1.0052,0.9949,0.9965,0.1023,94.3514
BZ05,business,gemma3_4b,31,1,213,1.9808,1.0002,0.9998,0.9999,0.0416,103.0011
BZ05,business,gemma3_4b,31,2,213,100.793,1.1192,0.8935,0.9099,0.2572,70.3906
BZ05,business,gemma3_4b,31,3,213,148.4396,1.9022,0.5257,0.5887,0.4861,43.7876
BZ05,business,gemma3_4b,31,4,213,109.899,1.1888,0.8412,0.856,0.2777,66.1853
BZ05,business,gemma3_4b,31,5,213,140.9226,2.4006,0.4166,0.5173,0.4087,39.312
BZ05,business,gemma3_4b,31,6,213,83.1536,1.0688,0.9356,0.9462,0.2152,75.2592
BZ05,business,gemma3_4b,31,7,213,161.9833,2.6201,0.3817,0.446,0.5075,37.1927
BZ05,business,gemma3_4b,32,0,213,33.8898,1.0596,0.9438,0.9589,0.1818,81.9347
BZ05,business,gemma3_4b,32,1,213,23.63,1.0267,0.974,0.9843,0.129,80.0502
BZ05,business,gemma3_4b,32,2,213,175.1426,2.7973,0.3575,0.3872,0.5801,40.5231
BZ05,business,gemma3_4b,32,3,213,74.2602,1.0867,0.9202,0.9395,0.2358,76.266
BZ05,business,gemma3_4b,32,4,213,8.5944,1.009,0.9911,0.9968,0.0809,99.1166
BZ05,business,gemma3_4b,32,5,213,60.3529,1.051,0.9515,0.9638,0.2477,76.9426
BZ05,business,gemma3_4b,32,6,213,95.4414,1.1731,0.8524,0.8736,0.3597,64.3725
BZ05,business,gemma3_4b,32,7,213,26.9929,1.0183,0.982,0.9877,0.1269,93.8707
BZ05,business,gemma3_4b,33,0,213,51.9425,1.0937,0.9143,0.9635,0.1994,66.1643
BZ05,business,gemma3_4b,33,1,213,9.3891,1.0192,0.9811,0.9977,0.0873,91.3598
BZ05,business,gemma3_4b,33,2,213,159.1611,1.681,0.5949,0.6324,0.5218,50.1182
BZ05,business,gemma3_4b,33,3,213,104.9998,1.1244,0.8894,0.9109,0.2707,70.1258
BZ05,business,gemma3_4b,33,4,213,40.9853,1.0195,0.9809,0.9849,0.1522,88.1676
BZ05,business,gemma3_4b,33,5,213,187.0432,9.5635,0.1046,0.165,0.7332,19.9211
BZ05,business,gemma3_4b,33,6,213,158.6937,6.0662,0.1648,0.2586,0.6725,22.5807
BZ05,business,gemma3_4b,33,7,213,212.5559,107.6764,0.0093,0.0295,0.9687,3.2011
BZ09,business,gemma3_4b,0,0,234,71.4008,1.4824,0.6746,0.7564,0.179,53.9715
BZ09,business,gemma3_4b,0,1,234,100.9235,1.8186,0.5499,0.622,0.1429,54.0888
BZ09,business,gemma3_4b,0,2,234,116.3308,2.3812,0.42,0.548,0.3467,25.7227
BZ09,business,gemma3_4b,0,3,234,46.0261,1.4326,0.698,0.9051,0.1176,53.0026
BZ09,business,gemma3_4b,0,4,234,191.0101,40.9053,0.0244,0.0851,0.9375,2.6204
BZ09,business,gemma3_4b,0,5,234,97.8118,5.7139,0.175,0.4184,0.2964,29.2642
BZ09,business,gemma3_4b,0,6,234,130.773,1.8326,0.5457,0.5785,0.429,55.5816
BZ09,business,gemma3_4b,0,7,234,85.9709,1.3139,0.7611,0.7943,0.2832,69.7641
BZ09,business,gemma3_4b,1,0,234,48.1787,1.0851,0.9215,0.9439,0.1723,87.7205
BZ09,business,gemma3_4b,1,1,234,69.706,1.2539,0.7975,0.8261,0.2619,76.9365
BZ09,business,gemma3_4b,1,2,234,71.3127,1.2205,0.8193,0.8972,0.1739,55.4087
BZ09,business,gemma3_4b,1,3,234,32.4602,1.053,0.9497,0.9778,0.1058,68.7218
BZ09,business,gemma3_4b,1,4,234,129.4017,3.3915,0.2949,0.4011,0.4807,31.205
BZ09,business,gemma3_4b,1,5,234,46.8616,1.1572,0.8642,0.9097,0.0465,89.3581
BZ09,business,gemma3_4b,1,6,234,34.604,1.1018,0.9076,0.9436,0.1354,72.7324
BZ09,business,gemma3_4b,1,7,234,40.1842,1.1055,0.9046,0.9278,0.1491,84.5449
BZ09,business,gemma3_4b,2,0,234,26.5028,1.0468,0.9553,0.9773,0.1252,99.3629
BZ09,business,gemma3_4b,2,1,234,76.4262,1.3201,0.7575,0.8034,0.2724,66.1476
BZ09,business,gemma3_4b,2,2,234,162.3201,2.3639,0.423,0.4563,0.5951,46.7744
BZ09,business,gemma3_4b,2,3,234,136.7851,1.6916,0.5912,0.6285,0.5071,55.3149
BZ09,business,gemma3_4b,2,4,234,162.0834,2.343,0.4268,0.4939,0.3508,49.6666
BZ09,business,gemma3_4b,2,5,234,107.1183,1.8461,0.5417,0.6014,0.4351,54.4232
BZ09,business,gemma3_4b,2,6,234,92.9589,3.8731,0.2582,0.4304,0.546,12.7398
BZ09,business,gemma3_4b,2,7,234,88.4852,1.4014,0.7136,0.7857,0.1238,51.125
BZ09,business,gemma3_4b,3,0,234,88.0456,1.3957,0.7165,0.765,0.3543,65.6703
BZ09,business,gemma3_4b,3,1,234,93.3774,1.4475,0.6909,0.7564,0.305,58.6374
BZ09,business,gemma3_4b,3,2,234,97.2043,1.4745,0.6782,0.7126,0.414,58.3054
BZ09,business,gemma3_4b,3,3,234,108.1717,2.2058,0.4533,0.5251,0.5002,45.5706
BZ09,business,gemma3_4b,3,4,234,117.6474,1.9273,0.5188,0.5692,0.5415,46.9866
BZ09,business,gemma3_4b,3,5,234,108.2605,1.4936,0.6695,0.7212,0.3563,46.1204
BZ09,business,gemma3_4b,3,6,234,80.2155,2.0488,0.4881,0.5975,0.3658,45.6572
BZ09,business,gemma3_4b,3,7,234,82.3748,1.3179,0.7588,0.796,0.2774,71.0924
BZ09,business,gemma3_4b,4,0,234,92.4389,1.5734,0.6356,0.7771,0.2161,47.0318
BZ09,business,gemma3_4b,4,1,234,100.8117,3.5378,0.2827,0.4847,0.3493,32.64
BZ09,business,gemma3_4b,4,2,234,65.2029,1.2271,0.8149,0.8605,0.0571,85.2737
BZ09,business,gemma3_4b,4,3,234,117.0688,1.784,0.5605,0.6377,0.3947,47.1779
BZ09,business,gemma3_4b,4,4,234,74.9483,2.9592,0.3379,0.5508,0.365,21.9552
